            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
            NaN,            NaN,            NaN
 -0.2662182E-04, -0.5637276E-03, -0.3008195E+00
 -0.2681771E-04, -0.5637468E-03, -0.3008197E+00
 -0.2700284E-04, -0.5637557E-03, -0.3008199E+00
 -0.2717650E-04, -0.5637520E-03, -0.3008201E+00
 -0.2733958E-04, -0.5637354E-03, -0.3008204E+00
 -0.2748881E-04, -0.5637093E-03, -0.3008206E+00
 -0.2762283E-04, -0.5636710E-03, -0.3008209E+00
 -0.2774457E-04, -0.5636190E-03, -0.3008212E+00
 -0.2785269E-04, -0.5635570E-03, -0.3008215E+00
 -0.2794434E-04, -0.5634843E-03, -0.3008219E+00
 -0.2802356E-04, -0.5634017E-03, -0.3008222E+00
 -0.2808581E-04, -0.5633111E-03, -0.3008226E+00
 -0.2813179E-04, -0.5632065E-03, -0.3008230E+00
 -0.2816311E-04, -0.5630948E-03, -0.3008234E+00
 -0.2817788E-04, -0.5629730E-03, -0.3008238E+00
 -0.2817697E-04, -0.5628424E-03, -0.3008242E+00
 -0.2815977E-04, -0.5627049E-03, -0.3008247E+00
 -0.2812729E-04, -0.5625591E-03, -0.3008251E+00
 -0.2807860E-04, -0.5624069E-03, -0.3008255E+00
 -0.2801421E-04, -0.5622480E-03, -0.3008260E+00
 -0.2793461E-04, -0.5620835E-03, -0.3008264E+00
 -0.2783995E-04, -0.5619139E-03, -0.3008268E+00
 -0.2773082E-04, -0.5617400E-03, -0.3008273E+00
 -0.2760738E-04, -0.5615625E-03, -0.3008277E+00
 -0.2747008E-04, -0.5613817E-03, -0.3008281E+00
 -0.2731963E-04, -0.5611988E-03, -0.3008285E+00
 -0.2715660E-04, -0.5610145E-03, -0.3008289E+00
 -0.2698141E-04, -0.5608292E-03, -0.3008293E+00
 -0.2679550E-04, -0.5606437E-03, -0.3008297E+00
 -0.2659810E-04, -0.5604590E-03, -0.3008301E+00
 -0.2639174E-04, -0.5602756E-03, -0.3008304E+00
 -0.2617610E-04, -0.5600940E-03, -0.3008307E+00
 -0.2595226E-04, -0.5599155E-03, -0.3008311E+00
 -0.2572133E-04, -0.5597404E-03, -0.3008314E+00
 -0.2548386E-04, -0.5595694E-03, -0.3008316E+00
 -0.2524133E-04, -0.5594035E-03, -0.3008319E+00
 -0.2499410E-04, -0.5592428E-03, -0.3008321E+00
 -0.2474339E-04, -0.5590885E-03, -0.3008323E+00
 -0.2449044E-04, -0.5589408E-03, -0.3008325E+00
 -0.2423600E-04, -0.5588004E-03, -0.3008326E+00
 -0.2398067E-04, -0.5586679E-03, -0.3008328E+00
 -0.2372648E-04, -0.5585438E-03, -0.3008329E+00
 -0.2347337E-04, -0.5584287E-03, -0.3008329E+00
 -0.2322271E-04, -0.5583228E-03, -0.3008330E+00
 -0.2297559E-04, -0.5582270E-03, -0.3008330E+00
 -0.2273336E-04, -0.5581408E-03, -0.3008330E+00
 -0.2249622E-04, -0.5580658E-03, -0.3008330E+00
 -0.2226580E-04, -0.5580008E-03, -0.3008329E+00
 -0.2204245E-04, -0.5579474E-03, -0.3008328E+00
 -0.2182715E-04, -0.5579049E-03, -0.3008327E+00
 -0.2162092E-04, -0.5578735E-03, -0.3008325E+00
 -0.2912613E-04, -0.5666569E-03, -0.3008131E+00
 -0.2951717E-04, -0.5666952E-03, -0.3008134E+00
 -0.2988686E-04, -0.5667100E-03, -0.3008138E+00
 -0.3023355E-04, -0.5667020E-03, -0.3008142E+00
 -0.3055645E-04, -0.5666698E-03, -0.3008147E+00
 -0.3085380E-04, -0.5666154E-03, -0.3008152E+00
 -0.3112470E-04, -0.5665371E-03, -0.3008158E+00
 -0.3136824E-04, -0.5664372E-03, -0.3008164E+00
 -0.3158258E-04, -0.5663138E-03, -0.3008171E+00
 -0.3176814E-04, -0.5661692E-03, -0.3008178E+00
 -0.3192306E-04, -0.5660033E-03, -0.3008185E+00
 -0.3204736E-04, -0.5658181E-03, -0.3008192E+00
 -0.3214080E-04, -0.5656121E-03, -0.3008200E+00
 -0.3220237E-04, -0.5653869E-03, -0.3008208E+00
 -0.3223206E-04, -0.5651441E-03, -0.3008216E+00
 -0.3223008E-04, -0.5648841E-03, -0.3008224E+00
 -0.3219608E-04, -0.5646080E-03, -0.3008233E+00
 -0.3213033E-04, -0.5643169E-03, -0.3008242E+00
