MACHINE: C:\Users\lucas\Desktop\BOXSIM\sphere_mu_10294.m
DATE: 25-Jan-2024
1843 8446 1
    4.4488123590E-01    -1.5105993202E-01     1.7106017328E-01
    4.6743446103E-01    -1.4114573498E-01     1.0762391062E-01
    4.4012976952E-01    -1.9979447168E-01     1.2793730913E-01
    4.5889554635E-01    -1.8822041356E-01     6.3150245147E-02
    4.2745504547E-01    -2.4561735671E-01     8.3392434840E-02
    4.4113785211E-01    -2.3445410410E-01     2.0704311354E-02
    4.1428126487E-01    -2.0616983200E-01     1.8938065887E-01
    4.0685988328E-01    -2.8806832811E-01     3.8492515058E-02
    4.1697165428E-01    -2.7485310187E-01    -2.4298393304E-02
    3.7938256951E-01    -3.2560316712E-01    -7.1724132167E-03
    3.8618365434E-01    -3.0971405012E-01    -7.0280810160E-02
    3.4684533997E-01    -3.5590831028E-01    -5.5023493270E-02
    3.4896423450E-01    -3.3897856598E-01    -1.1540145079E-01
    3.3283688886E-01    -3.7293718550E-01     1.1724380104E-02
    3.0710884592E-01    -3.8175113412E-01    -9.9750831382E-02
    3.0595227826E-01    -3.6214431448E-01    -1.5888580464E-01
    3.3450350909E-01     6.7407285937E-02    -3.6546362365E-01
    3.7884399932E-01     4.5729598837E-02    -3.2308826653E-01
    3.4559383047E-01     3.2513180597E-03    -3.6132303175E-01
    2.6004919723E-01    -4.0369826499E-01    -1.3929151396E-01
    2.5788609991E-01    -3.7881364797E-01    -1.9998744857E-01
    4.6729485737E-01    -1.7784368587E-01    -2.6720162553E-03
    4.7478729984E-01     1.4551646950E-01     5.8326469273E-02
    3.8715033284E-01    -1.8730476519E-02    -3.1585406287E-01
    3.5127808249E-01    -6.1006719943E-02    -3.5054513102E-01
    2.0919531406E-01    -4.1725256696E-01    -1.7926967378E-01
    2.0915532626E-01    -4.3883266864E-01    -1.1696126894E-01
    2.0639947760E-01    -3.8923817083E-01    -2.3641679724E-01
    4.1658634285E-01     2.3496860048E-02    -2.7550629126E-01
    1.5669550837E-01    -4.4848586183E-01    -1.5590686129E-01
    1.5498176475E-01    -4.6633773761E-01    -9.2248398781E-02
    4.2687855947E-01     1.2252555936E-01     2.2970020192E-01
    3.9068539802E-01    -8.2641202855E-02    -3.0089092935E-01
    3.5060704659E-01    -1.2430508717E-01    -3.3410020081E-01
    3.0992667547E-01    -1.0208316705E-01    -3.7884625224E-01
    1.0128785918E-01    -4.7197740285E-01    -1.3030004139E-01
    9.8202609377E-02    -4.8573918462E-01    -6.6435623212E-02
    1.5075482563E-01    -4.7590360362E-01    -2.8084561830E-02
    9.3016040882E-02    -4.9126995643E-01    -1.3586929914E-03
    1.4392054432E-01    -4.7744941188E-01     3.6454574780E-02
    8.5656833447E-02    -4.8850409876E-01     6.3455908971E-02
    1.3595874654E-01    -4.7041085656E-01     1.0113775392E-01
    7.6411659669E-02    -4.7745977045E-01     1.2725339236E-01
    1.2580124107E-01    -4.5529452769E-01     1.6395408139E-01
    3.0632085885E-01    -1.6441403581E-01    -3.5935436029E-01
    2.6166083669E-01    -1.4061813888E-01    -4.0219416400E-01
    2.5706954772E-01    -2.0310796622E-01    -3.7770676681E-01
    3.8629943398E-01    -2.8971517317E-01    -1.2976080202E-01
    3.9120230534E-01    -2.9445418334E-01     1.0127926840E-01
    1.0216162220E-01    -4.5037282267E-01    -1.9164374123E-01
    2.9800943877E-01     2.4719907395E-02    -4.0072347147E-01
    6.5385458593E-02    -4.5833637993E-01     1.8881870839E-01
    1.1395371235E-01    -4.3224622856E-01     2.2400390474E-01
    1.7333952061E-01    -4.2539154958E-01     1.9747263137E-01
    1.6033633601E-01    -3.9901687077E-01     2.5510350095E-01
    2.1821048817E-01    -3.8826413054E-01     2.2723368541E-01
    2.0374727577E-01    -3.5855190387E-01     2.8271466154E-01
    1.4411326206E-01    -3.6573883699E-01     3.0897648910E-01
    1.8573978452E-01    -3.2167854993E-01     3.3469933218E-01
    2.9688531639E-01    -2.2489699635E-01    -3.3358724488E-01
    4.5883401690E-02    -4.6976045088E-01    -1.6498433938E-01
    2.4358300765E-01    -3.1161449851E-01     3.0588187704E-01
    2.2397556060E-01    -2.7242156816E-01     3.5443114628E-01
    2.7981017759E-01    -2.5984852962E-01     3.2277702238E-01
    2.5868109316E-01    -2.1876418860E-01     3.6773131744E-01
    2.0013317134E-01    -2.2883362495E-01     3.9696584969E-01
    2.3222782469E-01    -1.7285989462E-01     4.0766370242E-01
    2.8802699040E-01    -1.6071456760E-01     3.7578089436E-01
    2.5998133429E-01    -1.1377244857E-01     4.1166191926E-01
    3.1342628610E-01    -1.0044794029E-01     3.7639629976E-01
    2.8291730209E-01    -5.2585542146E-02     4.0889186949E-01
    4.6124607916E-02    -4.4406148180E-01    -2.2512645541E-01
    4.1220138697E-02    -4.9680739897E-01    -3.8513744167E-02
    2.0945415057E-01    -1.7658675836E-01    -4.1826555629E-01
    2.0151287365E-01    -2.3597920201E-01    -3.9205404981E-01
    3.3480500041E-01    -3.8928144649E-02     3.6931045376E-01
    3.0064202471E-01     9.6505314168E-03     3.9940110193E-01
    5.2728270605E-02    -4.3173539859E-01     2.4662577944E-01
    1.2480790567E-01    -3.2587089263E-01     3.5809376987E-01
    4.1027792380E-01     2.3148579281E-01     1.6758983552E-01
    2.8002797854E-02    -4.9128818370E-01     8.8610179263E-02
    2.0454022046E-01    -1.2657018783E-01     4.3834151727E-01
    3.8618964952E-01    -1.4508192486E-01    -2.8250449498E-01
    4.2153504199E-01    -1.0241797317E-01    -2.4863380130E-01
    2.1337318934E-01    -1.1420679796E-01    -4.3752564425E-01
    1.5348361866E-01    -2.0915819515E-01    -4.2742909143E-01
    1.4401729615E-01    -2.6663835279E-01    -3.9769713003E-01
    9.4709993442E-02    -2.3777334988E-01    -4.2952747436E-01
    8.4218111499E-02    -2.9308658233E-01    -3.9624180112E-01
    2.9716915603E-01    -2.9658648593E-01     2.7152706875E-01
    2.2973604672E-01    -4.1161844762E-01     1.6670813541E-01
   -1.0458600488E-02    -4.5986037063E-01    -1.9600779882E-01
    3.6916661434E-03    -4.5372981164E-01     2.1003721010E-01
    3.3888813170E-01    -1.4626811941E-01     3.3728396261E-01
    3.4879958689E-01     2.3756844053E-02     3.5745553646E-01
    3.1285125148E-01     7.1867469564E-02     3.8335252871E-01
    2.6205815561E-01     5.7410960037E-02     4.2193542722E-01
   -1.0463935745E-02    -4.3008420684E-01    -2.5479026879E-01
    4.6137099481E-02    -4.1115651940E-01    -2.8075199840E-01
   -1.0916690299E-02    -3.9393539969E-01    -3.0772670788E-01
    3.0193207268E-01    -3.3382892145E-01    -2.1770455827E-01
    4.1421553392E-01    -1.6376415831E-01    -2.2717128320E-01
    4.4653372573E-01    -1.2022947516E-01    -1.9013812107E-01
    1.9874385636E-01    -4.5870489226E-01     9.5237271719E-03
    1.3254492733E-01    -3.1954703741E-01    -3.6100073840E-01
   -9.3212954579E-03    -4.2366110790E-01     2.6537592035E-01
    2.7179760289E-01     1.1907252509E-01     4.0242738082E-01
    3.2007907913E-01     1.3270876681E-01     3.6046881463E-01
    2.1970206132E-01     1.0476446169E-01     4.3675555156E-01
    2.0690628600E-01     4.1503485042E-02     4.5328495402E-01
    4.3582774088E-01    -1.7958648804E-01    -1.6674193711E-01
    4.6386706513E-01    -1.3261559672E-01    -1.3130289178E-01
    4.7093012610E-01    -7.3887998301E-02    -1.5088200700E-01
    4.8488292560E-01    -8.8072328754E-02    -8.4450064359E-02
    4.8742811029E-01    -2.5981626067E-02    -1.0834570781E-01
    4.9669177549E-01    -3.6321947348E-02    -4.4474670296E-02
    4.9513432583E-01     2.3067902083E-02    -6.5649609899E-02
    4.8166674317E-01     3.6156012704E-02    -1.2918936206E-01
    4.8546665132E-01     8.4545366932E-02    -8.4700716591E-02
    4.6800266780E-01     9.7848056600E-02    -1.4628486167E-01
    4.6754487869E-01     1.4513381333E-01    -1.0167577215E-01
    4.9990320981E-01     9.5536316218E-03    -2.3471143104E-03
    3.7979953522E-01    -2.2785712119E-02     3.2439655419E-01
    4.9679104620E-01    -5.3078461134E-02     1.9527759186E-02
    1.0422663783E-01    -1.8090262397E-01    -4.5432482720E-01
    3.8943313459E-01     1.5414045386E-01    -2.7309806694E-01
    2.6271398066E-01    -7.7249691668E-02    -4.1834656626E-01
    2.1244625123E-01    -5.0191526129E-02    -4.4983041365E-01
    3.7505476470E-01    -2.0507479828E-01    -2.5938051311E-01
    8.1900886567E-02    -3.6651756318E-01     3.3008653511E-01
    6.1833286699E-02    -3.2411956369E-01     3.7566361694E-01
    1.8771104692E-02    -3.6233486422E-01     3.4403646870E-01
   -1.0945311988E-02    -4.8137174363E-01    -1.3476440398E-01
   -6.7288686381E-02    -4.6723418582E-01    -1.6481640781E-01
   -6.7593796828E-02    -4.8488369973E-01    -1.0158187025E-01
    1.0393850540E-01    -2.8068056956E-01     4.0051866994E-01
    3.3091765419E-01    -2.4243010253E-01     2.8586911609E-01
    2.7279283969E-01    -3.7161036138E-01     1.9362284454E-01
    2.8273972391E-01    -3.9148215245E-01     1.2961470918E-01
   -5.7356832532E-02    -4.4236563928E-01     2.2588234757E-01
   -4.5126380983E-02    -4.6838473613E-01     1.6905427736E-01
   -2.1030924543E-03    -3.1645462523E-01     3.8710728122E-01
    4.3486640198E-02    -2.0520061051E-01    -4.5387401509E-01
    3.8879205512E-02    -2.6076933798E-01    -4.2483851020E-01
    2.4180181187E-02    -3.1725779645E-01    -3.8569782140E-01
    1.6081062125E-01    -8.7119169078E-02    -4.6534954010E-01
    2.6725986435E-01     1.4960299025E-01    -3.9521021016E-01
    2.7714405172E-01     1.7933986734E-01     3.7553746362E-01
    3.2263352781E-01     1.9287840617E-01     3.2970521252E-01
    2.7103500848E-01     2.4316777294E-01     3.4265063604E-01
    3.1963954054E-01     2.4702091279E-01     2.9463745988E-01
    3.4557840591E-01    -2.7685247295E-01     2.3222461883E-01
    4.4613016183E-01     1.5719841265E-01    -1.6203869220E-01
    3.9150937686E-01     4.4107427762E-02     3.0785539243E-01
    4.5043546685E-01    -1.9160171082E-01    -1.0196408493E-01
    3.5886032396E-01     3.3340681981E-01     1.0029536574E-01
    3.6137681743E-01     2.0651359504E-01     2.7705402161E-01
    4.4346651452E-01     1.0979743310E-01    -2.0317965987E-01
    4.4228564020E-01     2.0170038327E-01    -1.1704857050E-01
    4.5726038016E-01     1.9386862605E-01    -5.7687958580E-02
    3.8932510552E-02    -3.7078607012E-01    -3.3316955117E-01
    9.3697333506E-02    -3.8511198407E-01    -3.0481071080E-01
    2.3665551026E-01    -4.2793059667E-01     1.0425724864E-01
    3.2226976602E-01    -3.4811373947E-01     1.5798424701E-01
   -5.5669403590E-02    -2.1996054011E-01    -4.4555390055E-01
    1.6306404060E-01    -2.2739746377E-02    -4.7211547592E-01
    2.0843334778E-01     1.4936109823E-02    -4.5423832088E-01
    3.8996074010E-01     2.6508713424E-01    -1.6631125170E-01
    3.5383622533E-01     2.5806249272E-01     2.4125437923E-01
    3.2826964329E-01    -3.6599054633E-01     9.1049224539E-02
   -6.3294064374E-02    -4.1102009698E-01    -2.7759023991E-01
   -6.8972708281E-02    -3.6573324720E-01    -3.3388913940E-01
   -7.0991877134E-02    -4.1010408914E-01     2.7708264011E-01
   -4.2336636270E-02    -3.4947074998E-01     3.5507436424E-01
    3.1095281518E-01     2.9843545212E-01     2.5346523954E-01
    3.4520402665E-01     3.0147645579E-01     1.9986527108E-01
    4.9560895380E-01    -1.2099941090E-02     6.5002740997E-02
    4.9547287314E-01     5.3646612172E-02     4.0356820855E-02
    1.6528826055E-01     8.7634127386E-02     4.6368097938E-01
    1.7682397936E-01     1.5015751767E-01     4.4292888843E-01
    1.0530649219E-01    -5.8815904113E-02    -4.8523317294E-01
    1.5274254848E-01     4.2844091735E-02    -4.7416674039E-01
    2.0128446618E-01     7.9849468572E-02    -4.5067574379E-01
    1.8128367378E-01     1.4705309703E-01    -4.4216695520E-01
   -1.1409638522E-01    -4.5163759427E-01     1.8167415425E-01
   -9.2015367447E-02    -4.7555404220E-01     1.2402227662E-01
   -1.2423696651E-01    -4.6635197882E-01    -1.3069433043E-01
   -1.2170643482E-01    -4.4530313078E-01    -1.9207463507E-01
   -1.2399877883E-01    -4.7973649913E-01    -6.6911839382E-02
   -6.7108267369E-02    -4.9402654755E-01    -3.7871503403E-02
   -1.2390179464E-01    -4.8440228598E-01    -1.6645180390E-03
   -7.0725327585E-02    -4.9437755724E-01     2.4264355213E-02
    2.9735083091E-01     3.4269358521E-01     2.1010376012E-01
    2.2399558178E-01     1.6848057831E-01     4.1405346765E-01
    4.2058141880E-01     1.6078570852E-01    -2.1739187219E-01
    3.7871976819E-01    -2.2224833134E-01     2.3911716039E-01
   -1.8195188842E-01    -4.6455025555E-01    -3.2963166852E-02
   -1.2876852590E-01    -4.7844072142E-01     6.7179928735E-02
    8.8438535791E-02     5.9497673359E-02    -4.8850655293E-01
    2.5608862047E-01    -1.3496477989E-02    -4.2922775254E-01
    2.4887191692E-01     5.0841139799E-02    -4.3067150762E-01
   -1.8507328527E-01    -4.5420001201E-01     9.7212284025E-02
    3.4080386639E-02    -5.5167478710E-02     4.9577724488E-01
    7.1032568568E-02    -1.1251704082E-01     4.8196917923E-01
    9.8849070726E-02    -5.1635428448E-02     4.8740398413E-01
    1.3246543621E-01    -1.0514034085E-01     4.7052993203E-01
    9.8595295838E-02    -1.5591141971E-01     4.6472636771E-01
    1.6515242481E-01    -4.7865856914E-02     4.6950349980E-01
    1.5390556411E-01     2.2980632170E-02     4.7516835741E-01
    9.3342635056E-02    -6.6870521317E-03     4.9116436741E-01
    6.3058076303E-02     3.5476839457E-02     4.9473737768E-01
    2.8736933921E-01     4.0791244204E-01    -3.2035956561E-02
    3.4080386637E-02    -5.5167478708E-02    -4.9577724488E-01
   -1.3747707373E-01    -3.5368509912E-01     3.2558701580E-01
    2.8227352920E-01     4.0173944059E-01     9.4483207949E-02
   -8.7529244230E-02    -2.6705195051E-01     4.1354792604E-01
    2.2873849461E-01     3.0064462549E-01     3.2755382801E-01
    2.0693949540E-01     2.6109939145E-01     3.7283126616E-01
    2.0485987181E-01     2.6229628766E-01    -3.7313950529E-01
   -1.6596056666E-01    -4.1729067954E-01     2.1983079649E-01
   -2.6913886832E-02    -1.6681674737E-01     4.7058242157E-01
    1.2249263339E-02    -2.2016415590E-01     4.4875126741E-01
   -2.5763339865E-02    -2.6864471232E-01     4.2091123632E-01
    3.9606960234E-02    -2.7790754124E-01     4.1376163092E-01
    8.5546996088E-02    -2.3755860346E-01     4.3156415674E-01
   -1.7757620870E-02    -1.8474495578E-01    -4.6427789977E-01
   -1.0871523333E-01    -3.1705380420E-01    -3.7102275305E-01
   -4.5089199914E-02    -3.1411474777E-01    -3.8639214444E-01
    2.8819663197E-01     8.6959866418E-02    -3.9922510311E-01
   -1.3028058551E-01    -3.5452566264E-01    -3.2762558443E-01
    1.6155942710E-01    -1.4811501489E-01    -4.4940014895E-01
    1.0690918435E-01    -1.2233473746E-01    -4.7286852117E-01
    3.6122137013E-01     2.1068057191E-01    -2.7410366356E-01
    4.3626561801E-01     2.4340296157E-01    -2.0671450006E-02
    4.6563530103E-01     1.8193277188E-01     9.1778511303E-03
    3.8159859154E-01     2.8945849845E-01     1.4351408507E-01
    4.0350312581E-01     8.7938606139E-02    -2.8187236297E-01
    4.2330998382E-01     1.7839098065E-01     1.9744699445E-01
    3.0682494356E-01    -4.0374729136E-02    -3.9271915570E-01
    4.8700954061E-01    -7.5323966420E-02     8.4545889525E-02
    4.8420442836E-01    -1.2064414019E-01     3.1481152999E-02
    4.8154705639E-01    -1.2950158202E-01    -3.6630216164E-02
    4.2493666313E-01     6.2275154361E-02     2.5602858723E-01
    3.9720987720E-01     1.0662519654E-01     2.8435080608E-01
    3.5943712940E-01     8.8453731256E-02     3.3612629685E-01
    4.2277558850E-01    -3.9831597907E-02    -2.6395879523E-01
    4.4639116373E-01     4.1033316069E-03    -2.2520677525E-01
    3.6686209862E-01    -3.3498263350E-01     5.6558251870E-02
    2.8936518141E-01    -4.0420180939E-01     5.3746526162E-02
    2.8431994224E-01    -4.1116414368E-01    -1.0306182460E-02
    3.6937854829E-02    -1.5184677427E-01     4.7495068378E-01
    1.5957575153E-02    -4.7689301585E-01     1.4939346449E-01
    1.7624579933E-01    -1.8571982356E-01     4.2947126255E-01
    2.6190251303E-01    -4.2015174464E-01    -6.9854027366E-02
    2.0584354752E-01    -4.5242131782E-01    -5.4252973475E-02
    3.4690932852E-01    -3.1552877582E-01    -1.7348057361E-01
    3.3965051589E-01    -2.8760309460E-01    -2.2786396606E-01
    2.9280033185E-01    -3.0380437676E-01    -2.6827386442E-01
    2.5328626265E-01    -3.4927423689E-01    -2.5269265244E-01
    2.3775653257E-01    -3.1489706198E-01    -3.0710205401E-01
    1.9258311477E-01    -2.9470352198E-01    -3.5505151463E-01
    1.7782862323E-01    -3.4350620744E-01    -3.1682876481E-01
    3.7274322578E-02    -4.9795889628E-01     2.5447249146E-02
    3.4515127155E-01    -1.8444799575E-01    -3.1120658189E-01
    3.5961718693E-01    -8.7198697139E-02     3.3626160364E-01
    3.8449252827E-01    -1.2828003766E-01     2.9276223740E-01
    1.8364009780E-01    -4.4484804818E-01     1.3559693400E-01
    4.4238220026E-02    -4.8754399085E-01    -1.0170465515E-01
    4.9455253629E-01     6.9331895661E-02    -2.4715927891E-02
    9.9435386189E-02    -4.0252052467E-01     2.7944557823E-01
    1.0156880222E-01    -4.2091484204E-01    -2.5002894665E-01
    1.5537346121E-01    -4.2358061344E-01    -2.1549605906E-01
    4.7040230324E-01    -1.1614176690E-02    -1.6907626684E-01
   -6.4635827339E-02    -4.4256291059E-01    -2.2351796346E-01
    4.0174338836E-01    -2.1784675210E-01    -2.0284240806E-01
    4.4718557124E-01    -2.1964111731E-01    -4.2223742848E-02
    4.2112791684E-01    -2.5556791277E-01    -8.5652318249E-02
    2.4823870415E-01    -5.3683381181E-03     4.3399162055E-01
    4.0711437688E-01    -2.5210449390E-01     1.4387914475E-01
    2.4324764249E-01    -2.5885233902E-01    -3.5188925958E-01
    1.6424828948E-01    -2.8073283218E-01     3.7975199320E-01
    3.1291217476E-01    -2.0449192665E-01     3.3206779854E-01
    2.6037371148E-01    -3.4573746321E-01     2.5034203983E-01
    4.1040531691E-01    -1.5890746850E-01     2.3730969703E-01
    4.3225341518E-01    -4.8856181361E-02     2.4651583846E-01
    4.8035728641E-01     1.3209125628E-01    -4.2529723807E-02
   -1.8138736657E-02    -2.7290548279E-01    -4.1856132609E-01
   -1.7658239408E-01    -4.3940308775E-01    -1.6044807438E-01
    2.2467842806E-01    -6.5395118377E-02     4.4186319428E-01
    4.3689545932E-03    -2.2895855093E-01    -4.4447597707E-01
    3.3153782143E-01     3.7427169378E-01     1.8363549128E-03
    3.2745775862E-01     3.4381433800E-01     1.5672624958E-01
    3.6358499912E-01    -3.0027808445E-01     1.6624987342E-01
    3.3232198005E-01    -2.4947352497E-01    -2.7807384256E-01
    4.1656096193E-01     2.1151933343E-01    -1.7814751354E-01
    4.5035725413E-01    -5.8835689490E-02    -2.0908540193E-01
    2.3965676546E-01     2.0804098122E-01    -3.8637233972E-01
    3.6421756865E-01    -1.8618118025E-01     2.8754500658E-01
   -3.0349649211E-02    -4.8673923148E-01     1.1028970635E-01
    3.9331137228E-02    -3.9785413399E-01     3.0027512336E-01
   -1.2327197775E-02    -4.9465454364E-01    -7.1867396313E-02
    1.9112640838E-01    -4.5627317134E-01     7.2701369582E-02
    3.1349533762E-01    -3.2655237404E-01     2.1233045072E-01
    4.6154957144E-01     5.0175252062E-02    -1.8561906471E-01
    3.1366497272E-01     3.4337870886E-01    -1.8359016092E-01
   -1.3651966539E-02    -3.5319336396E-01    -3.5364964508E-01
    3.2695520241E-01     3.7294309729E-01     6.3354098534E-02
    1.5479261593E-01    -3.8638138902E-01    -2.7703550002E-01
    4.1739228697E-01    -2.3432606869E-01    -1.4448173696E-01
   -1.6672423455E-01    -4.1716688946E-01    -2.1948762142E-01
    3.9979130618E-01    -6.9852446557E-02     2.9204031778E-01
    4.8768553199E-01     3.3667854694E-02     1.0502046206E-01
    5.2800997893E-02    -1.5021687259E-01    -4.7396935113E-01
   -1.3456821010E-02    -4.9973107731E-01    -9.3682620952E-03
    1.4382589574E-01    -2.3822107535E-01     4.1540923314E-01
   -2.3557322610E-02    -3.8879717056E-01     3.1349930257E-01
   -1.1126210431E-01    -4.2410898077E-01     2.4031711668E-01
    2.4212117589E-01    -4.3602676552E-01     3.5468238404E-02
    3.5984524059E-01     3.1422569475E-01    -1.4755885463E-01
    3.6454870990E-01     1.5123108845E-01     3.0697458526E-01
    2.7937123330E-01     2.8756163562E-01     2.9876415401E-01
   -1.1297040452E-01    -4.1879539302E-01    -2.4869279540E-01
    4.3543829634E-01     6.7021157719E-02    -2.3643530722E-01
    3.8425715562E-01    -2.5329651338E-01     1.9541574825E-01
