 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6678614E-04,  0.2655195E-05,  0.9736031E-02
 -0.6676032E-04,  0.2730795E-05,  0.9736233E-02
 -0.6676746E-04,  0.2732630E-05,  0.9736235E-02
 -0.6677467E-04,  0.2734159E-05,  0.9736235E-02
 -0.6678194E-04,  0.2735375E-05,  0.9736235E-02
 -0.6678922E-04,  0.2736274E-05,  0.9736234E-02
 -0.6679649E-04,  0.2736852E-05,  0.9736232E-02
 -0.6680372E-04,  0.2737106E-05,  0.9736229E-02
 -0.6681089E-04,  0.2737036E-05,  0.9736225E-02
 -0.6681796E-04,  0.2736642E-05,  0.9736221E-02
 -0.6682490E-04,  0.2735925E-05,  0.9736216E-02
 -0.6683170E-04,  0.2734889E-05,  0.9736210E-02
 -0.6683832E-04,  0.2733537E-05,  0.9736204E-02
 -0.6684473E-04,  0.2731874E-05,  0.9736196E-02
 -0.6685091E-04,  0.2729909E-05,  0.9736189E-02
 -0.6685683E-04,  0.2727647E-05,  0.9736180E-02
 -0.6686248E-04,  0.2725099E-05,  0.9736171E-02
 -0.6686783E-04,  0.2722274E-05,  0.9736161E-02
 -0.6687285E-04,  0.2719183E-05,  0.9736151E-02
 -0.6687753E-04,  0.2715840E-05,  0.9736141E-02
 -0.6688185E-04,  0.2712257E-05,  0.9736130E-02
 -0.6688579E-04,  0.2708448E-05,  0.9736118E-02
 -0.6688933E-04,  0.2704429E-05,  0.9736107E-02
 -0.6689247E-04,  0.2700215E-05,  0.9736094E-02
 -0.6689518E-04,  0.2695823E-05,  0.9736082E-02
 -0.6689746E-04,  0.2691272E-05,  0.9736070E-02
 -0.6689931E-04,  0.2686578E-05,  0.9736057E-02
 -0.6690070E-04,  0.2681760E-05,  0.9736044E-02
 -0.6690164E-04,  0.2676838E-05,  0.9736031E-02
 -0.6690212E-04,  0.2671831E-05,  0.9736019E-02
 -0.6690214E-04,  0.2666759E-05,  0.9736006E-02
 -0.6690170E-04,  0.2661641E-05,  0.9735993E-02
 -0.6690080E-04,  0.2656498E-05,  0.9735981E-02
 -0.6689945E-04,  0.2651351E-05,  0.9735968E-02
 -0.6689765E-04,  0.2646220E-05,  0.9735956E-02
 -0.6689541E-04,  0.2641124E-05,  0.9735945E-02
 -0.6689273E-04,  0.2636085E-05,  0.9735933E-02
 -0.6688964E-04,  0.2631121E-05,  0.9735922E-02
 -0.6688613E-04,  0.2626253E-05,  0.9735911E-02
 -0.6688224E-04,  0.2621500E-05,  0.9735901E-02
 -0.6687796E-04,  0.2616879E-05,  0.9735892E-02
 -0.6687332E-04,  0.2612411E-05,  0.9735883E-02
 -0.6686833E-04,  0.2608111E-05,  0.9735874E-02
 -0.6686303E-04,  0.2603997E-05,  0.9735866E-02
 -0.6685742E-04,  0.2600085E-05,  0.9735859E-02
 -0.6685153E-04,  0.2596391E-05,  0.9735853E-02
 -0.6684538E-04,  0.2592928E-05,  0.9735847E-02
 -0.6683901E-04,  0.2589711E-05,  0.9735842E-02
 -0.6683242E-04,  0.2586751E-05,  0.9735837E-02
 -0.6682566E-04,  0.2584062E-05,  0.9735834E-02
 -0.6681874E-04,  0.2581652E-05,  0.9735831E-02
 -0.6681170E-04,  0.2579532E-05,  0.9735829E-02
 -0.6673425E-04,  0.2806330E-05,  0.9736435E-02
 -0.6674852E-04,  0.2810014E-05,  0.9736438E-02
 -0.6676295E-04,  0.2813083E-05,  0.9736439E-02
 -0.6677748E-04,  0.2815525E-05,  0.9736438E-02
 -0.6679206E-04,  0.2817330E-05,  0.9736436E-02
 -0.6680663E-04,  0.2818491E-05,  0.9736432E-02
 -0.6682112E-04,  0.2819003E-05,  0.9736426E-02
 -0.6683548E-04,  0.2818864E-05,  0.9736419E-02
 -0.6684966E-04,  0.2818075E-05,  0.9736411E-02
 -0.6686359E-04,  0.2816638E-05,  0.9736400E-02
 -0.6687722E-04,  0.2814560E-05,  0.9736389E-02
 -0.6689050E-04,  0.2811849E-05,  0.9736376E-02
 -0.6690337E-04,  0.2808515E-05,  0.9736362E-02
 -0.6691578E-04,  0.2804573E-05,  0.9736346E-02
 -0.6692768E-04,  0.2800037E-05,  0.9736329E-02
 -0.6693903E-04,  0.2794926E-05,  0.9736311E-02
 -0.6694977E-04,  0.2789261E-05,  0.9736292E-02
 -0.6695986E-04,  0.2783064E-05,  0.9736272E-02
 -0.6696926E-04,  0.2776360E-05,  0.9736250E-02
 -0.6697794E-04,  0.2769177E-05,  0.9736228E-02
 -0.6698585E-04,  0.2761541E-05,  0.9736206E-02
 -0.6699297E-04,  0.2753486E-05,  0.9736182E-02
 -0.6699927E-04,  0.2745041E-05,  0.9736158E-02
 -0.6700472E-04,  0.2736242E-05,  0.9736133E-02
 -0.6700930E-04,  0.2727123E-05,  0.9736108E-02
 -0.6701300E-04,  0.2717721E-05,  0.9736083E-02
 -0.6701578E-04,  0.2708073E-05,  0.9736057E-02
 -0.6701766E-04,  0.2698217E-05,  0.9736032E-02
 -0.6701861E-04,  0.2688194E-05,  0.9736006E-02
 -0.6701863E-04,  0.2678041E-05,  0.9735980E-02
 -0.6701774E-04,  0.2667800E-05,  0.9735955E-02
 -0.6701592E-04,  0.2657512E-05,  0.9735930E-02
 -0.6701318E-04,  0.2647216E-05,  0.9735905E-02
 -0.6700955E-04,  0.2636954E-05,  0.9735881E-02
 -0.6700502E-04,  0.2626766E-05,  0.9735857E-02
 -0.6699963E-04,  0.2616693E-05,  0.9735835E-02
 -0.6699340E-04,  0.2606773E-05,  0.9735812E-02
 -0.6698634E-04,  0.2597046E-05,  0.9735791E-02
 -0.6697850E-04,  0.2587550E-05,  0.9735771E-02
 -0.6696989E-04,  0.2578322E-05,  0.9735752E-02
 -0.6696056E-04,  0.2569399E-05,  0.9735734E-02
 -0.6695055E-04,  0.2560814E-05,  0.9735717E-02
 -0.6693989E-04,  0.2552603E-05,  0.9735701E-02
 -0.6692862E-04,  0.2544796E-05,  0.9735686E-02
 -0.6691681E-04,  0.2537424E-05,  0.9735673E-02
 -0.6690448E-04,  0.2530517E-05,  0.9735662E-02
 -0.6689169E-04,  0.2524099E-05,  0.9735652E-02
 -0.6687850E-04,  0.2518198E-05,  0.9735643E-02
 -0.6686495E-04,  0.2512835E-05,  0.9735636E-02
 -0.6685110E-04,  0.2508031E-05,  0.9735630E-02
 -0.6683700E-04,  0.2503805E-05,  0.9735626E-02
 -0.6670792E-04,  0.2881800E-05,  0.9736637E-02
 -0.6672932E-04,  0.2887345E-05,  0.9736641E-02
 -0.6675097E-04,  0.2891965E-05,  0.9736642E-02
 -0.6677278E-04,  0.2895642E-05,  0.9736641E-02
 -0.6679467E-04,  0.2898362E-05,  0.9736638E-02
 -0.6681655E-04,  0.2900112E-05,  0.9736632E-02
 -0.6683833E-04,  0.2900885E-05,  0.9736624E-02
 -0.6685992E-04,  0.2900679E-05,  0.9736613E-02
 -0.6688123E-04,  0.2899494E-05,  0.9736600E-02
 -0.6690219E-04,  0.2897335E-05,  0.9736585E-02
 -0.6692271E-04,  0.2894210E-05,  0.9736568E-02
 -0.6694269E-04,  0.2890132E-05,  0.9736548E-02
 -0.6696207E-04,  0.2885118E-05,  0.9736527E-02
 -0.6698076E-04,  0.2879187E-05,  0.9736504E-02
 -0.6699868E-04,  0.2872365E-05,  0.9736478E-02
 -0.6701577E-04,  0.2864678E-05,  0.9736451E-02
 -0.6703195E-04,  0.2856157E-05,  0.9736422E-02
 -0.6704716E-04,  0.2846838E-05,  0.9736392E-02
 -0.6706133E-04,  0.2836757E-05,  0.9736360E-02
 -0.6707441E-04,  0.2825955E-05,  0.9736327E-02
 -0.6708633E-04,  0.2814476E-05,  0.9736293E-02
 -0.6709706E-04,  0.2802366E-05,  0.9736258E-02
 -0.6710655E-04,  0.2789674E-05,  0.9736221E-02
 -0.6711476E-04,  0.2776451E-05,  0.9736184E-02
 -0.6712165E-04,  0.2762750E-05,  0.9736147E-02
 -0.6712721E-04,  0.2748625E-05,  0.9736109E-02
 -0.6713139E-04,  0.2734134E-05,  0.9736070E-02
 -0.6713420E-04,  0.2719333E-05,  0.9736032E-02
 -0.6713562E-04,  0.2704283E-05,  0.9735993E-02
 -0.6713563E-04,  0.2689043E-05,  0.9735955E-02
 -0.6713425E-04,  0.2673674E-05,  0.9735917E-02
 -0.6713149E-04,  0.2658236E-05,  0.9735879E-02
 -0.6712734E-04,  0.2642790E-05,  0.9735842E-02
 -0.6712183E-04,  0.2627399E-05,  0.9735806E-02
 -0.6711499E-04,  0.2612122E-05,  0.9735770E-02
 -0.6710684E-04,  0.2597019E-05,  0.9735736E-02
 -0.6709742E-04,  0.2582150E-05,  0.9735703E-02
 -0.6708676E-04,  0.2567574E-05,  0.9735671E-02
 -0.6707492E-04,  0.2553346E-05,  0.9735640E-02
 -0.6706194E-04,  0.2539524E-05,  0.9735611E-02
 -0.6704787E-04,  0.2526160E-05,  0.9735584E-02
 -0.6703278E-04,  0.2513306E-05,  0.9735559E-02
 -0.6701672E-04,  0.2501013E-05,  0.9735535E-02
 -0.6699976E-04,  0.2489329E-05,  0.9735513E-02
 -0.6698197E-04,  0.2478297E-05,  0.9735494E-02
 -0.6696343E-04,  0.2467962E-05,  0.9735477E-02
 -0.6694420E-04,  0.2458362E-05,  0.9735461E-02
 -0.6692437E-04,  0.2449536E-05,  0.9735448E-02
 -0.6690401E-04,  0.2441516E-05,  0.9735438E-02
 -0.6688321E-04,  0.2434334E-05,  0.9735429E-02
 -0.6686205E-04,  0.2428016E-05,  0.9735424E-02
