  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1266826E-03, -0.1811253E-03, -0.1655503E+00
  0.1255892E-03, -0.1792804E-03, -0.1655522E+00
  0.1256603E-03, -0.1792610E-03, -0.1655523E+00
  0.1257355E-03, -0.1792490E-03, -0.1655523E+00
  0.1258144E-03, -0.1792443E-03, -0.1655524E+00
  0.1258967E-03, -0.1792471E-03, -0.1655524E+00
  0.1259820E-03, -0.1792573E-03, -0.1655525E+00
  0.1260701E-03, -0.1792749E-03, -0.1655525E+00
  0.1261605E-03, -0.1792997E-03, -0.1655525E+00
  0.1262530E-03, -0.1793318E-03, -0.1655525E+00
  0.1263471E-03, -0.1793710E-03, -0.1655525E+00
  0.1264426E-03, -0.1794171E-03, -0.1655525E+00
  0.1265389E-03, -0.1794699E-03, -0.1655525E+00
  0.1266357E-03, -0.1795293E-03, -0.1655524E+00
  0.1267328E-03, -0.1795949E-03, -0.1655524E+00
  0.1268296E-03, -0.1796666E-03, -0.1655523E+00
  0.1269258E-03, -0.1797441E-03, -0.1655523E+00
  0.1270210E-03, -0.1798270E-03, -0.1655522E+00
  0.1271149E-03, -0.1799150E-03, -0.1655522E+00
  0.1272070E-03, -0.1800078E-03, -0.1655521E+00
  0.1272972E-03, -0.1801050E-03, -0.1655520E+00
  0.1273848E-03, -0.1802062E-03, -0.1655519E+00
  0.1274698E-03, -0.1803111E-03, -0.1655518E+00
  0.1275516E-03, -0.1804191E-03, -0.1655517E+00
  0.1276300E-03, -0.1805299E-03, -0.1655516E+00
  0.1277047E-03, -0.1806431E-03, -0.1655515E+00
  0.1277754E-03, -0.1807582E-03, -0.1655514E+00
  0.1278418E-03, -0.1808747E-03, -0.1655512E+00
  0.1279037E-03, -0.1809922E-03, -0.1655511E+00
  0.1279608E-03, -0.1811102E-03, -0.1655510E+00
  0.1280129E-03, -0.1812282E-03, -0.1655508E+00
  0.1280598E-03, -0.1813459E-03, -0.1655507E+00
  0.1281013E-03, -0.1814626E-03, -0.1655506E+00
  0.1281372E-03, -0.1815780E-03, -0.1655504E+00
  0.1281674E-03, -0.1816917E-03, -0.1655503E+00
  0.1281918E-03, -0.1818031E-03, -0.1655502E+00
  0.1282103E-03, -0.1819118E-03, -0.1655500E+00
  0.1282228E-03, -0.1820174E-03, -0.1655499E+00
  0.1282292E-03, -0.1821195E-03, -0.1655497E+00
  0.1282296E-03, -0.1822177E-03, -0.1655496E+00
  0.1282238E-03, -0.1823115E-03, -0.1655495E+00
  0.1282121E-03, -0.1824007E-03, -0.1655494E+00
  0.1281942E-03, -0.1824849E-03, -0.1655492E+00
  0.1281705E-03, -0.1825636E-03, -0.1655491E+00
